0.00001	34.214535
0.00002	29.21203
0.00004	24.42807
0.00008	24.365915
0.00016	23.957895
0.00032	24.569424
0.00064	26.45213
0.00128	30.019049
0.00256	37.377445
0.00512	46.35589
