20	35.145863
40	26.809021
60	25.821554
80	24.8
100	24.382957
120	24.645615
140	24.130327
160	23.844612
180	23.885715
200	23.669172
220	23.70025
240	24.07619
260	23.56441
280	23.760651
300	23.673183
320	23.783459
340	23.63208
360	23.686214
380	23.639097
400	23.59198
